title,url,source_name,date_found,text
Madonna shares support for Student Protests in Serbia on Instagram - TVP World,https://tvpworld.com/84817411/madonna-shares-support-for-student-protests-in-serbia,TVP World,2025-02-02,
Protesters descend on Serbia’s Novi Sad ahead of anti-govt protests - TVP World,https://tvpworld.com/84791966/protesters-descend-on-serbias-novi-sad-ahead-of-anti-govt-protests,TVP World,2025-02-01,
Serbia protesters mark three months since deadly roof collapse - Yahoo News UK,https://uk.news.yahoo.com/serbia-protesters-mark-three-months-190726654.html,Yahoo News UK,2025-02-01,"Thousands of protesters blocked roads and occupied bridges in Serbia's Novi Sad on Saturday to pressure the government three months after the fatal collapse of a train station roof in the city sparked an anti-corruption movement.

The demonstration was the latest in a series of mass protests to rock the Balkan country in the wake of the roof cave-in that killed 15 people in the northern Serbian city in November.

The university student-led movement has put increasing pressure on the government, spurring the resignation of several high-ranking officials, including that of Prime Minister Milos Vucevic earlier this week.

The premier's resignation came after a 24-hour blockade at a major traffic intersection in the capital Belgrade.

ADVERTISEMENT

It was preceded days before by a general strike that saw schools and small businesses close across the country.

The collapse of the station roof in Novi Sad followed extensive renovations to the building.

The accident fuelled long-standing anger in Serbia over corruption and the alleged lack of oversight in construction projects.

""There is no turning back, no fear, and we will not give up,"" Jelena Vuksanovic, a philosophy student in Novi Sad, told AFP as protesters converged on downtown for the hours-long rally.

Ahead of the demonstration, traffic entering Novi Sad remained heavily congested, with a long line waiting to pass through tolls to reach the city.

As the protest kicked off, thousands marched through Novi Sad's streets waving flags and signs as they chanted anti-corruption slogans, while blocking roads and occupying the city's three main bridges.

ADVERTISEMENT

The demonstrators later converged on the largest of the three crossings, Freedom Bridge, where the protesters planned to spend the night and block until Sunday.

Farmers on tractors joined the protest along with residents of Novi Sad, with some setting up food stands to provide meals for demonstrators, while boats flying the Serbia flag sailed along the Danube River cutting through the city.

""I don't think anything like this has ever happened in Novi Sad before. And I am certain that Gen Z will bring change because I believe in all these young people,"" said law student Nedeljka Mijanovic.

- Student-led -

University students have emerged as the leaders of the protest movement and have been blockading campuses across the country for weeks.

President Aleksandar Vucic and other government officials have swung between issuing calls for talks and firing off allegations that the demonstrators are being backed by foreign powers.

ADVERTISEMENT

To quell the protests, the government has sought to meet several of the student organisers' demands.

Those measures have included releasing a raft of documents related to the renovations at the station; pardoning protesters arrested at rallies; boosting funding for higher education; and launching criminal proceedings against suspects accused of attacking demonstrators.

But meeting many of the protesters' demands might not be enough to satisfy the students, said Bojan Klacar, the director of CeSID, an organisation monitoring elections in Serbia.

""It has become a broader movement where deeper, systemic changes are being demanded,"" Klacar told AFP.

Ahead of Saturday's rally, hundreds of students left Belgrade on Thursday for a two-day march to Novi Sad.

They have been greeted by residents in villages and towns along the 80-kilometre (50-mile) route.

ADVERTISEMENT

""I am walking to pay tribute to all the victims of the great tragedy that took place in Novi Sad,"" one marcher told AFP as the students departed Belgrade.

The first groups of protesters entered Novi Sad late on Friday, where they were greeted by crowds of cheering local residents.

""You only see this once in your life,"" Dalibor Mitrovic, 45, told AFP, as he watched the students arrive.

Tensions have flared occasionally in recent weeks, with violence breaking out at some protests. Students have accused pro-government hooligans of targeting demonstrations.

rus-mp/gv/jhb"
"Stevan Gajić: Serbian protests are about restoring institutions, not regime change - INTERVIEW - News.Az",https://news.az/news/stevan-gaji-serbian-protests-are-about-restoring-institutions-not-regime-change-interview,News.Az,2025-02-05,"News.az presents an interview with Stevan Gajić, a renowned Serbian political expert, a research fellow at the Institute of European Studies (Belgrade), and a visiting professor at the Moscow State Institute of International Relations (MGIMO).

- What are the main reasons behind the student and faculty protests in Serbia?

- A tragedy occurred in Serbia: on November 1, 2024, the recently renovated bus station in the city of Novi Sad collapsed, resulting in the deaths of 15 people. The reconstruction of the station cost €65 million—an astronomical sum for a project of this nature. This immediately raised suspicions of large-scale corruption, which many believe is a systemic feature of the ruling party under Aleksandar Vučić. Increasingly, the authorities are being compared not to a political organization but to an organized criminal group.

Students participating in the protests have put forward several key demands. First and foremost, they call for the full disclosure of all documentation related to the station’s reconstruction, including tender conditions, information about contractors, and a detailed breakdown of payments—who received the funds, when, and under what conditions. The public has the right to know where this money has gone.

Additionally, students demand the immediate dismissal of charges against those arrested during the initial days of the protests. These individuals bear no responsibility for the tragedy, and their detention serves only as a means of exerting pressure on demonstrators.

Another crucial demand is the identification of all individuals who attacked students during the protests. There have been multiple documented incidents of attacks by unidentified assailants, including the use of baseball bats. In one such attack in Novi Sad, a female student suffered a triple jaw fracture. It is imperative that all those responsible be held accountable. If any of the perpetrators hold government positions, they must be dismissed immediately.

Protesters are also calling for a 20% increase in university funding. For years, the government has cut education spending, leading to its deterioration. Furthermore, there were previous attempts to license foreign universities with full state funding, allowing them to operate solely under their own curricula while disregarding national education standards. Fortunately, public opposition prevented this plan from being implemented.

Today, the protests extend beyond the issue of corruption; they represent a broader struggle for transparency in state institutions and the protection of the education system.

Serbian students protest in front of the ruling Serbian Progressive Party's headquarters in Novi Sad Jan. 28, 2025, following the overnight beating of fellow protesters colleagues by what they say were party activists. (OSV News photo/Mitar Mitrovic, Reuters).

- What consequences has the Serbian government already faced as a result of the mass protests?

- The consequences are clear: the government has fallen, and Miloš Vučević has resigned. As a result, our government is now in a caretaker capacity.

- What are the potential long-term implications of these protests for Serbia’s education system and political landscape?

- If the truth comes to light and the students’ demands are fully met, the government will face a significant challenge. This entire scandal inevitably leads to the president’s office, as those behind the companies responsible for the station’s reconstruction have close ties to the head of state. Moreover, there are rumors that some of these companies’ owners may be his close relatives.

There is a possibility that Vučić himself, along with his ministers, was directly involved in this project, given the scale of corruption and the enormous opportunities for embezzling state funds.

- How has the Serbian government responded to the protesters’ demands, and what concessions have been made?

Image:jacobin

- The authorities’ response to the protests has been highly inadequate. From the outset, they attempted to suppress the demonstrations by force. In Novi Sad, during the first protest, the government deployed masked individuals who began rioting and vandalizing city infrastructure to discredit the demonstrators. However, video footage soon emerged clearly showing these individuals entering and exiting the offices of the Serbian Progressive Party. This exposed their involvement in the provocations.

Rather than acknowledging their responsibility, the authorities continued an aggressive campaign against the students, accusing them of violence. Physical intimidation of protesters has become a regular occurrence. Particularly alarming have been instances of deliberate vehicle attacks on demonstrators, including women participating in blockades. Fortunately, no fatalities have occurred, but these intimidation tactics reveal the panic and fear gripping the government.

- Can Aleksandar Vučić’s initiative to negotiate with the protesters hel"
Vucevic: Decision on the new government or elections in the next two weeks - vreme.com,https://vreme.com/en/razno/vucevic-odluka-o-novoj-vladi-ili-izborima-u-naredne-dve-nedelje/,vreme.com,2025-02-05,"While arguing about whether he really resigned or not, Miloš Vučević says that he is still the Prime Minister, but that it is a matter of days when his resignation will be confirmed in the National Assembly

Decision on the new Vladi or calling for elections should be passed in the next two weeks, he said on K1 television Milos Vucevic, Prime Minister in resignations.

""I made the decision that at this moment a new government with a new mandate should be elected or elections should be held."" This is a decision that awaits us in the next ten days, two weeks"", said Vučević, Prime Minister and the first man of the Serbian Progressive Party, answering the question of whether he will be the new representative of the future Government of Serbia.

Legally and politically, it is possible for him to be the new mandate holder, Vucevic said, adding that this is not an option at the moment.

""I'm almost sure, that's not the topic at all."" It would depend on the president of the republic and me, but I would resign in order to get a new mandate. If I wanted to reconstruct the government, then I would reconstruct it as prime minister, I should not return the mandate, so that I can win it,"" said Vucevic.

Did Vucevic resign?

Vucevic, let's recall, in his address to the public at the press conference on January 28 announced that resigns irrevocably.

Miloš Vučević, a guest on K1 television more than a week later, when asked by a journalist how he signs it, says: ""Like Miloš Vučević, I am still the Prime Minister and it is a matter of days when the resignation will be confirmed in the Serbian Parliament.""

According to the Constitution of Serbia and the Law on the Government, the Prime Minister submits his resignation to the President of the National Assembly, and the Assembly, at the next session, confirms the resignation without discussion. The government's mandate ends on the day of the Prime Minister's resignation, as stated in the Constitution and the Government Law, and the 30-day period for making a decision on calling new elections or electing a new Government begins.

The Assembly session at which the Prime Minister's resignation was supposed to be confirmed was still not held, which effectively means that the termination of his mandate and the mandate of the entire Government has not ended. What did ""Vreme"" write about?.

""I see that it was also in some media yesterday - whether I submitted my resignation or not. I am a serious and responsible person enough that when I appeared in front of the public of Serbia that day and said that it was my irrevocable resignation, there is no more playing around with it,"" said Vučević in an interview on K1 television.

There is still no information on when the session will be held, and the first regular session of the parliament is held on the first working day in March. It is not known whether in the meantime an extraordinary session will be scheduled at which Vucevic's resignation should be confirmed.

Vucevic himself has no information on when the session will be held, he tells K1.

If Vucevic really submitted his resignation officially, and not only on television, then the Assembly should state it at the next session.

Then the 30-day period would begin to run to find a new mandate holder or to announce elections, which are held between 45 and 60 days from the date of the announcement.

Source: K1"
Protesters in Serbia demand justice over deadly railway disaster - Yahoo News UK,https://uk.news.yahoo.com/protesters-serbia-demand-justice-over-161946502.html,Yahoo News UK,2025-02-15,"STORY: :: Thousands of students protest against Serbia's government

over November's deadly railway disaster

:: Kragujevac, Serbia

:: February 15, 2025

""I think that, as time goes by, this is getting stronger and stronger and this will not stop until the demands are met and until we actually get justice, that's what we're all fighting for.""

In the three months since 15 people were killed when a roof collapsed at a newly-renovated train station in the city of Novi Sad, mass anti-corruption demonstrations have spread across the Balkan state to become Serbia's biggest protest movement in years. It also poses the starkest threat to populist President Aleksandar Vucic's decade-long grip on power.

ADVERTISEMENT

Despite near-freezing temperatures, crowds of students arrived in Kragujevac from across Serbia, by bus and even on foot from the capital Belgrade, some 140 km away, beating drums, blowing whistles and holding up the country's flag.

Protesters held 15 minutes of silence, with plans to blockade one of the city's main boulevards for 15 hours and 15 minutes, in a symbolic tribute to the victims.

Joined by teachers, farmers and other workers, the students have enjoyed support from the wider public, with many Serbians blaming the Novi Sad tragedy on corruption and nepotism within Vucic's government, allegations authorities deny."
Serb party ends boycott to fight Kosovo election - Yahoo News UK,https://uk.news.yahoo.com/serb-party-ends-boycott-fight-065650977.html,Yahoo News UK,2025-02-06,"A Kosovo police officer during the armed standoff with Serbs in 2023 (Armend NIMANI) (Armend NIMANI/AFP/AFP)

Kosovo's leading ethnic Serb party is taking part in parliamentary elections there Sunday after years of boycotts and a leadership reshuffle after one its top figures was involved in an armed standoff with police.

The Serb List has long served as the de-facto proxy of the ruling Serbian Progressive Party in Belgrade, drawing the ire of the Albanian majority government in Pristina.

The party has dominated the remaining pockets of Serb communities left in Kosovo, including a stretch of municipalities near the border with Serbia.

But the government in Pristina has accused it of smuggling, money laundering and controlling its turf with an iron hand, complaining that it was behind rioting and the blocking of roads in the restive north.

ADVERTISEMENT

Since Kosovo Prime Minister Albin Kurti was elected to office in 2021, the Serb List has largely boycotted local elections -- igniting a showdown in 2023 when Pristina installed four Albanian mayors in Serb areas, leading to months of unrest.

Tensions came to a head in September 2023 when a Serb commando squad led by the Serb List's deputy chair Milan Radoicic ambushed a Kosovo police patrol, leading to an hours-long armed standoff at an Orthodox monastery.

Radoicic later fled to Serbia where he admitted to masterminding the attack.

Since then the party has steadily reshaped its top brass and has now vowed to end its boycotts, as it prepares to compete for the 10 mandated seats for ethnic Serbs in parliament that comes with a powerful veto over legislation affecting the community.

""From the Serbian government and Serb List, you will certainly continue to receive support,"" said new party president Zlatan Elek during a campaign speech last month.

ADVERTISEMENT

""We don't want to make promises we cannot fulfill.""

- Ballots and barricades -

Animosity between Kosovo and Serbia has persisted since the war between Serb forces and ethnic Albanian insurgents in the late 1990s in the breakaway Serbian province.

Belgrade and the Serb minority in northern Kosovo have long refused to acknowledge Pristina's declaration of independence in 2008.

The party is wary of overly engaging with Pristina for fear of being seen as recognising its authority. with its 10 MPs only appearing briefly every six months in parliament to sign an attendance sheet to prevent their expulsion.

But following years of unrest and and a tough crackdown by Kurti's government on the last remnants of Serbian institutions still operating in Kosovo, the party may be preparing to recalibrate.

ADVERTISEMENT

""I think that Serb List understood what it means not to be inside the system and not taking part in political decision making,"" said Jovana Radosavljevic from the New Social Initiative based in the northern Kosovo city of Mitrovica.

Serb List is competing with five other ethnic Serb parties in Sunday's vote, including some that have begun openly cooperating with the government in Pristina.

Many have said they are being pressured behind the scenes by Serb List.

We ""are being threatened and punished by the Serb List"", said Nenad Rasic, Kosovo's minister for communities, adding that his deputy's wife had been fired from her job due to the party's influence.

- Uncertain future -

Questions remain though on what exactly Serb List would do if re-elected to the parliament.

ADVERTISEMENT

For the past four years, the party's MPs shunned parliament, with hundreds of ethnic Serb police officers, judges, prosecutors and local administrations in the north also quitting their positions.

The boycotts led to a vacuum in Serb areas, allowing Kurti's government to place ethnic Albanian officials in the local bureaucracy and dismantle most of the remaining parallel Serbian institutions left in Kosovo -- including banks, postal services and local government offices.

The moves have arguably left Serb List at its weakest point in years with its former base despondent.

""I have never voted and I will not vote,"" Sladjan Trajkovic, a 23-year-old student, told AFP in Mitrovica.

""We have hoped for 25 years for better, and it is getting worse,"" added 68-year-old taxi driver Radoje Milic.

""In fact, we do not know who is worse for us -- Pristina or Belgrade.""

ih/ds/fg"
"Massive protests in Serbia, REL: Vučić fails to find common ground with students - Politiko.al",https://politiko.al/english/bota/protestat-masive-ne-serbi-rel-vucic-nuk-arrin-te-gjeje-gjuhe-te-perbashket--i524804,Politiko.al,2025-02-05,"The collapse of the Serbian government under the pressure of protests, the scale of which Serbia has not seen since the regime of Slobodan Milosevic, may be the first political defeat for the country's president, Aleksandar Vučić, since he took power in 2012.

The protests are led by students. They are not demanding a change of government, but responsibility for the deaths of 15 people in the collapse of a shelter at the Novi Sad Railway Station on November 1st of last year.

At the heart of the protests are suspicions that the accident may have been caused by negligence and widespread corruption. They have now become a symbol of broader dissatisfaction with the rule of law in Serbia.

""This is not only the most serious political crisis of the government, but also a deep social crisis. The students are not asking for a change of government, but for the correction of the system. And Vučić is not able to find the key to the lock they have set,"" Serbian foreign policy analyst Boško Jakšić told Radio Free Europe.

When Vučić invites them to talks, the students say he is not competent. University professors, pedagogues, lawyers and farmers have also joined their demands.

Some teachers have suspended classes in schools, the Serbian Bar Association has gone on a month-long strike, farmers are ""guarding"" with tractors the blockades that students have made of over 60 faculties...

The students have been joined by tens of thousands of other citizens in the protests, including high school students, healthcare workers, engineers, actors, musicians, and numerous public figures.

Changes in public broadcaster reporting

Radio Television of Serbia (RTS), which has largely ignored the protests, opened its news program last weekend with the protests in Novi Sad. The reporting by the public broadcaster, which is under tight government control, was accompanied by drone footage showing tens of thousands of people protesting and blocking three bridges over the Danube River.

Vučić's Serbian Progressive Party reacted with a statement, accusing RTS of ""serious abuse of the journalistic profession"" and of ""biasing politicians who want to destroy the constitutional order of Serbia.""

The ruling party has also said that it will seek a response from the institutions responsible for financial and programming oversight of RTS.

This is not the first time that the Serbian president has criticized RTS, but the public broadcaster has, so far, followed the narrative of the authorities, whom protesters call ""foreign mercenaries"", ""traitors"" or ""opposition puppets"".

""Clearly, RTS has reacted to pressure from students and the general public, and perhaps this is a consequence of a different atmosphere in the entire society. The response of the authorities was such that RTS did not go any further. Something similar has happened in several previous protests ,"" Nikola Burazer from the non-governmental Center for Contemporary Politics in Serbia tells Radio Free Europe.

Requests for change of leadership

After several mass protests in front of the RTS building, due to the way it reports, they have been joined by several employees of the public broadcaster, demanding a change in leadership. Protests with similar demands are also being organized by several employees of Radio Television of Vojvodina (RTV).

""In the first television program, we were not able to hear the students, their demands, the citizens, the analytical stories..."", Tamara Srijemac, a journalist at Radio Novi Sad, which operates within RTV, told Radio Free Europe. On February 3, while the main news edition was being broadcast, several RTV employees organized a performance outside the building, reading the ""free diary"".

""We wanted to show that some employees distance themselves from such editorial policies,"" Srijemac said.

The heads of RTS and RTV did not respond to Radio Free Europe's questions on this topic. A similar scenario followed the protests of the 1990s, when Serbia's public broadcaster was at the service of the propaganda of the Slobodan Milosevic regime.

On the eve of his downfall, which followed the war in Kosovo and NATO intervention, Serbia's current president, Vučić, was the minister of information. Vučić implemented a notorious law that was used by the then government to crack down on independent media and journalists. He has maintained control over the media even after returning to power in 2012.

The European Commission and other international organizations mention this in all annual reports on Serbia.

Failure to discredit the protests

In addition to public broadcasters, the Serbian government also controls private television stations with national coverage. Pro-government tabloids are also a powerful media weapon in efforts to discredit current and past protests.

""... but, the government, so far, has failed to achieve the effects it could have achieved earlier. Vučić, much more easily, could have discredited the opposition leaders or some other protest le"
Tens of thousands protest in Serbia’s Novi Sad over railway station disaster - TVP World,https://tvpworld.com/84806165/tens-of-thousands-protest-in-serbias-novi-sad-over-railway-station-disaster,TVP World,2025-02-01,
"Ukraine, USAID, or Something Else? — Unmasking Slovakia’s Anti-Government Protests - Hungarian Conservative",https://www.hungarianconservative.com/articles/politics/slovakia-anti-government-protest-ngo-network-coup-robert-fico-serbia-georgia/,Hungarian Conservative,2025-02-05,"Slovak Prime Minister Robert Fico is facing increasing scrutiny as his government struggles to stay in power following the departure of MPs from the junior coalition party Hlas-SD earlier in January. Fico is also engaged in a war of words with Ukrainian President Volodymyr Zelenskyy over Kyiv’s decision to halt Russian gas transit through Ukrainian territory, a dispute that has been ongoing since December last year. In addition to these challenges, mass anti-government protests swept across Slovakia last week and over the weekend, fuelled by allegations that the government is shifting its foreign policy towards Moscow at the expense of its commitments to the European Union and NATO.

Considering that it is only February, a series of major and difficult-to-resolve problems lie ahead for the Slovak prime minister. Fico has responded by accusing the opposition and foreign forces—mainly Ukraine—of organizing a coup attempt against him. He claimed that a classified report from the country’s SIS intelligence service revealed serious evidence of a long-term, organized influence operation aimed at destabilizing Slovakia. Later, Fico added that ‘a group of experts is working on Slovak territory, having actively participated in…the [2013–14] uprising in Ukraine…I especially welcome the decision of [United States] President [Donald] Trump to put an end to the financing of these senseless activities in Europe that seriously endanger democracy,’ referring to the Trump administration’s current crackdown on the US Agency for International Development (USAID), which is widely regarded as an extended arm of the CIA’s foreign influence operations.

Fico also accused an NGO called Peace for Ukraine of being behind the protests, allegedly in cooperation with the Georgian Legion, a volunteer-based unit fighting against Russia in Ukraine. Slovakia recently banned Georgian Legion commander Mamuka Mamulashvili from entering the country due to alleged links to the coup attempt. The Georgian Legion dismissed the allegations as ‘absurd and groundless’. Notably, Zelenskyy endorsed the anti-government protests, stating: ‘Bratislava is not Moscow, Slovakia is Europe.’

Network Behind the Protests

Not long ago, the Western mainstream could easily dismiss Fico’s claims as yet another right-wing conspiracy theory. However, with Trump’s team exposing USAID’s foreign interference and meddling under the guise of aid and assistance, every anti-government protest targeting sovereignist governments appears more suspicious. And as we have seen many times before, so-called right-wing conspiracy theories often turn out to be true sooner or later—such as the lab leak theory surrounding COVID-19. Fico’s allegations may not be far from reality either.

Slovak conservative newspaper Hlavné Správy has published an investigative report on the recent protests in Slovakia, mapping the network of NGOs behind them. Their findings confirm that Peace for Ukraine played a role in organizing some of the demonstrations, but it was not the primary leader of the network.

Running through the leadership of Peace for Ukraine, several interesting—though unsurprising—connections emerge. One of the key figures in the organization is Andrea Cocherová, former vice-chair of the Slovak Democratic Party. Her involvement signals deep coordination between the leading NGOs behind the protests and the Slovak opposition. Moreover, she has spent a significant portion of her career at Pontis Foundation, a major player in Slovakia’s pseudo-civil society, as Magyar Nemzet previously reported. Pontis is also known for its extensive links to George Soros’s Open Society Foundations (OSF).

Another prominent figure is Marian Kulich, a well-known civic activist with ties to the opposition party Progressive Slovakia (PO) and Team Bratislava, a municipal-level coalition of opposition politicians and candidates.

Lucia Štasselová is also linked to Team Bratislava, Progressive Slovakia, and Freedom and Solidarity (SAS). She may be a key link between the protests and the Georgian Legion, as she has been photographed alongside its commander, Mamuka Mamulashvili.

However, as Hlavné Správy highlighted in their report, all NGOs involved in organizing the demonstrations are linked to a single umbrella organization: Platform for Democracy (PPD). The paper notes that PPD and its member organizations have actively participated in various civic initiatives and protests since 2017—whenever Robert Fico has been in power.

‘All NGOs involved in organizing the demonstrations are linked to a single umbrella organization: Platform for Democracy’

PPD, unsurprisingly, is linked to Soros’s OSF. The platform enjoys strong media coverage, as it unites organizations with close ties to mainstream media, including major television networks and newspapers. These outlets often present their protests as legitimate citizen initiatives while downplaying or negatively portraying spontaneous protests that do not align w"
Serbia borrowing 100 mln euro from EIB to revamp two HPPs - SeeNews,https://seenews.com/news/serbia-borrowing-100-mln-euro-from-eib-to-revamp-two-hpps-1270539,SeeNews,2025-02-07,Failed to extract: Article `download()` failed with 403 Client Error: Forbidden for url: https://seenews.com/news/serbia-borrowing-100-mln-euro-from-eib-to-revamp-two-hpps-1270539 on URL https://seenews.com/news/serbia-borrowing-100-mln-euro-from-eib-to-revamp-two-hpps-1270539
The mystery of Vucevic's resignation: Maybe the mail isn't working - Time - vreme.com,https://vreme.com/en/vesti/misterija-vuceviceve-ostavke-mozda-posta-ne-radi/,vreme.com,2025-02-05,"Apparently, Prime Minister Miloš Vucevic resigned only in front of the cameras. Transparency Serbia is now asking the Government and the Assembly to show their official resignation, if there is one at all

The day after ""Vreme"" wrote that Miloš Vučević is the prime minister, apparently, resigned only on television, and Transparency Serbia she sent an official request to the Government and the Assembly to submit the text of her resignation.

Namely, Vucevic said at the press conference last week that he was resigning, which would also mean the fall of the Government.

However, the law says that the Prime Minister must officially inform the President of the Assembly about it, and then the Parliament, at the first next session, only notes the resignation.

It was only then that the Government fell and the deadlines for electing a new representative or calling for elections began to run.

""There is no official information on the parliamentary website that the resignation has been submitted,"" Nemanja Nenadić, program director of Transparency Serbia, told Vreme.

Does resignation even exist?

That is why Transparency sent official requests to the Government and the Assembly. ""Vreme"" has not yet received answers from the Prime Minister's office, the Government and the Assembly to the same question.

""Maybe the prime minister sent his resignation by post, and the post office is out of date, so it can't deliver a few hundred meters away,"" says Nenadić jokingly, and then continues:

""It is much more likely that the resignation has not yet been officially submitted because it is the same government that is promoting the Leap into the Future program until 2027 on its website, even though that program does not exist at all, as the government itself has admitted.""

Elections can be pushed until June

The matter is not only of a formal nature. Namely, Miloš Vučević's government is still in its full mandate - this means that it can still send bills to the Parliament and staff public companies.

For now, there are no indications that there will be extraordinary sessions of the Assembly, and the Parliament could only meet regularly, on March 3.

If Vučević really submitted his resignation officially, and not only on television, then the Assembly would then have to state it.

Then the 30-day period would begin to run to find a new mandate holder or to announce elections, which are held between 45 and 60 days from the date of the announcement.

It turns out that the authorities of Aleksandar Vučić, by complicating everything with the resignation of the Government, could gain additional room for maneuver. New elections could be held only on June 1."
Serbia student protests demand justice and political change - Weekly Blitz,https://weeklyblitz.net/2025/02/15/serbia-student-protests-demand-justice-and-political-change/,Weekly Blitz,2025-02-15,"Serbia student protests demand justice and political change

In November 2024, a tragedy struck the Serbian city of Novi Sad, leading to one of the most significant political movements in the country in recent years. The roof of a newly renovated railway station collapsed, killing 15 people. While the government initially downplayed the incident, suggesting that it was a result of unforeseen structural issues, the tragedy has sparked a national movement. The protesters, primarily students, believe the collapse was the result of government corruption and nepotism that led to the use of substandard construction materials and poor oversight. Although the government denies the allegations, the incident became the catalyst for a massive outcry and widespread protests across Serbia.

At the heart of this movement is Marija Petrovic, a molecular biology student at the University of Belgrade. Petrovic, like many others, was driven to join the protests after the accident. The emotional toll of the tragedy resonated deeply within her, as she and her peers believed that the government’s negligence had cost innocent lives. Initially, the protests seemed like a small, isolated event, with only a few students and concerned citizens demanding justice. However, within three months, the protests had grown exponentially, gaining the support of teachers, lawyers, and workers across the country. What began as a student-led demonstration against corruption quickly escalated into one of the largest protest movements Serbia had seen in years, transcending its initial focus and evolving into a call for political reform and accountability.

The students have made their message clear: they want an end to the corrupt practices that have taken root within the government and the ruling political elite. Their demands include the publication of documents related to the station roof collapse, justice for those responsible, the dismissal of charges against protesting students, and increased funding for higher education. Although Prime Minister Milos Vucevic and several key ministers have resigned in the wake of the disaster, the students have continued their protests, insisting that it is not enough. For them, the government’s resignation is merely a first step toward addressing the deep-rooted issues that they claim have plagued Serbia for years.

The protests are not only about the tragedy in Novi Sad but also about broader societal concerns. The demonstrators accuse the government of being autocratic, with its ties to organized crime and a history of undermining democracy. Serbia’s prime minister and president, Aleksandar Vucic, have long been seen as figures who dominate the political landscape, stifling opposition and controlling the media. Critics accuse Vucic’s Serbian Progressive Party (SNS) of engaging in corrupt practices, including voter bribery and the suppression of free speech. These accusations have gained traction in recent years as Serbia’s position on global corruption indices has steadily worsened. The country now ranks 105th out of 180 nations in Transparency International’s Corruption Perceptions Index.

Vucic’s government has faced international scrutiny for its ties with Russia, as well as its handling of domestic affairs. However, despite these challenges, Vucic has maintained a firm grip on power, using his position to leverage political influence and maintain popular support. But now, for the first time in years, the protests have created a significant challenge to his rule. According to political analysts, the student protests have pushed Vucic into one of the most vulnerable positions of his political career. As Mario Bikarski, senior Europe analyst at Verisk Maplecroft, notes, “The perception of corruption remains the key issue for protesters, who are likely to remain active until they receive meaningful guarantees on the issue.”

One of the key factors contributing to the success of these protests is the level of organization and strategic planning involved. The student-led movement has proven to be highly effective due to its decentralized structure. The old student parliament at the University of Belgrade has been replaced with “plenums” – daily assemblies where students from each faculty vote on their course of action. This lack of a single leader or spokesperson has made it difficult for the government to target individuals or break the movement. Every day, a different student spokesperson speaks for the group, further diffusing any central leadership. Working groups within the movement focus on different aspects of the protests, including strategy, security, and fundraising. These groups coordinate not only in Belgrade but across other university towns, ensuring that their demands and actions remain aligned.

The movement’s message is clear, consistent, and tightly controlled. Students have adopted a red handprint as a symbol of the blood they believe is on the government’s hands. The protests are ongoing"
