title,url,source_name,date_found,text
Serbia's students vow more anti-graft protests despite PM resignation - Yahoo Singapore News,https://sg.news.yahoo.com/serbian-prime-minister-resigns-months-134452064.html?guccounter=1&guce_referrer=aHR0cHM6Ly9uZXdzLmdvb2dsZS5jb20v&guce_referrer_sig=AQAAAHtOVNkaKo7VQpQXZt5TdEI3vZe2sZ7mqigeosE1zQfiqaNJGHOa_XpmJUTYsZV2CxkQo-7KJqT6WdqQAE9LwF7vUdxjJXmPcb0jGUPjgkwZ9AkdYJioce-2ZSwoYxXwW0Uu1uQQoUkIPuYbp5hxLundvgjWI_Ks9TwdjSFlqQcI,Yahoo Singapore News,2025-01-28,"Serbian Prime Minister Milos Vucevic announces his resignation during a press conference in the Serbian capital Belgrade (OLIVER BUNIC) (OLIVER BUNIC/AFP/AFP)

Students in Serbia vowed to continue protesting even after the country's Prime Minister Milos Vucevic announced his resignation on Tuesday, following weeks of mass demonstrations over the fatal collapse of a train station roof in November.

The Balkan country has been rocked by regular protests in the wake of the deadly disaster at the train station in the northern city of Novi Sad that killed 15 people.

The collapse, which followed extensive renovation work at the station, has ignited long-standing anger across Serbia over corruption and the alleged lack of oversight on construction projects.

""My irrevocable decision is to resign from the position of prime minister,"" Vucevic told a press conference in Belgrade, following a meeting with President Aleksandar Vucic.

ADVERTISEMENT

""In order to avoid further complicating things, so we do not further raise tensions in society, I made this decision.""

Before taking up an earlier government post in Belgrade, Vucevic had served as mayor of Novi Sad from 2012 to 2022, during which time renovations began at the train station.

The prime minister has been in office for less than a year.

More than a dozen people have been charged in connection with the Novi Sad accident, including former transport minister Goran Vesic, who resigned in the days after.

Tensions have simmered in Serbia in recent weeks with violence breaking out at some protests, with students accusing pro-government hooligans of targeting demonstrations.

On Tuesday afternoon, the interior ministry said it had arrested four people accused of assaulting a female student overnight at a rally in Novi Sad.

ADVERTISEMENT

- 'Resignation means nothing' -

The prime minister's announcement came as thousands of protesters ended a 24-hour blockade at a major traffic intersection in Belgrade -- the latest in a series of massive rallies held across the country.

Hours later, protesters continued to march at scattered demonstrations in Belgrade, Novi Sad and the southern city of Nis.

The blockade followed a call for a general strike by student organisers last Friday that saw lawyers stop work and the closure of small businesses and schools across Serbia.

Students have emerged as the leaders of the protest movement and have been blockading campuses across the country for weeks.

During an evening address Tuesday, Vucic took to the airwaves to lash out at the protests and his political enemies, as he floated the idea of calling for early elections.

ADVERTISEMENT

""Our stability is threatened, civil peace is threatened, many things are threatened,"" said Vucic during the press conference, while insisting that the government had met the protesters demands.

""Serbia will preserve stability. Serbia will preserve peace,"" the president added.

Student organisers continue to demand more action, including greater transparency into the investigation and the release of all documents linked to the renovation of the station.

For months, Vucic and other government officials have oscillated between issuing calls for talks and firing off allegations that the demonstrators were being backed by foreign powers.

The government has released a raft of documents linked to the station's renovations, but experts from the Faculty of Civil Engineering in Belgrade say they are incomplete.

ADVERTISEMENT

Other key demands include dropping charges against protesters arrested at rallies, an end to attacks on demonstrators and increased government spending on education.

Following premier Vucevic's announcement, students who spoke to AFP insisted that their demands had still not been met.

""The prime minister's resignation means nothing to the students. Our demands are clear and we will continue protesting no matter who resigns,"" said Maksim Jankovic, a 19-year-old biology student at Belgrade University.

Shortly after Vucevic resigned, Novi Sad mayor Milan Djuric said he also would be stepping down.

""Resigning is not an expression of weakness or retreat in the face of challenges, but an act of assuming responsibility and opening space for the restoration of trust among people,"" the mayor said in a statement posted on social media.

As premier, Vucevic was officially the head of government in Serbia.

However the position is largely considered to be subordinate to Vucic, who has ruled the country for more than a decade.

Dragan Popovic, a Belgrade-based analyst with the Centre for Practical Politics, said the resignations were unlikely to quell the protests.

""I believe this is clearly a desperate move. They had to do something, to try some desperate measures to divert attention primarily from the students' demands,"" Popovic told AFP.

dd-ds/sbk"
Serbia's Vucic calls for govt reshuffle amid mass protests - SeeNews,https://seenews.com/news/serbias-vucic-calls-for-govt-reshuffle-amid-mass-protests-1269931,SeeNews,2025-01-28,"January 28 (SeeNews) - Serbia's president Aleksandar Vucic called for urgent restructuring of the government amid a wave of students-led mass protests sweeping the country since a fatal train station accident in the northern city of Novi Sad in November.
Serbia's Vucic calls for govt reshuffle amid mass protests
Serbia's president Aleksandar Vucic; Photo by Dimitrije Goll, the Office of the President of Serbia
""I am requesting the most urgent restructuring of Serbia's government because, in these politically difficult times, it has become evident who is ready to fight and who isn't,"" Vucic said during a joint press conference with prime minister Milos Vucevic and parliament speaker Ana Brnabic on Monday evening, as seen in a video posted by public broadcaster RTS.

Vucic added he expected at least half of the ministers to be replaced.

Earlier in the day, thousands of students, joined by farmers and citizens, launched a 24-hour blockage of Belgrade's Autokomanda interchange, a major traffic hub in the capital. The blockage ended at 10 am CEST on Tuesday, local media reported.

The Autokomanda blockage is the most recent in a series of protest actions organised by students since November 1, when a concrete canopy at Novi Sad's main train station collapsed, killing 14 people and critically injuring three others. One of those injured later died.

Students have been protesting daily, standing in silence for 15 minutes usually at major pedestrian crossings in cities across the country to commemorate the victims and seek accountability for the accident. Apart from the protests, students have been blocking access to dozens of faculties at the five state-run universities.

Speaking at a press conference on Monday, Vucic said the government would meet all student demands, including publishing all documents relevant to the reconstruction of the Novi Sad train station, prosecuting those responsible, and increasing the budget for education by 20% for 2025. Vucic also said he will issue pardons for all students and professors who were arrested during the protests.

In response to the protests, the government in December started releasing documents linked to the reconstruction. Also in December, Serbia's public prosecutor's office in Novi Sad filed an indictment against 13 people in connection with the accident, including former infrastructure minister Goran Vesic.

Serbia's coalition government led by the Serbian Progressive Party (SNS) was inaugurated in May 2024 following snap elections held in December 2023. SNS has been in power in Serbia since 2012. Vucic, one of SNS founders, has been president for almost nine years."
Serbia's Vucic says decision on potential parl elections to be taken in 10 days - SeeNews,https://seenews.com/news/serbias-vucic-says-decision-on-potential-parl-elections-to-be-taken-in-10-days-1269985,SeeNews,2025-01-29,"January 29 (SeeNews) - Serbia's president Aleksandar Vucic said on Tuesday evening that in the next ten days a decision will be made on whether the ruling coalition will form a new government following the resignation of prime minister Milos Vucevic, or parliamentary elections will be held.
Serbia's Vucic says decision on potential parl elections to be taken in 10 days
Serbia's President Aleksandar Vucic; Photo by Dimitrije Goll, Office of the President
Serbia has been in the grips of students-led anti-government protests since a train station accident in northern city of Novi Sad in November claimed 15 lives.

""I am open to both options,"" Vucic said at a press conference following an extraordinary government session he attended, as seen in a video posted by public broadcaster RTS. He added that he will hold consultations with all parliamentary parties.

Vucic also said that there will be no transitional government under any circumstances, rejecting an idea floated in recent months by some opposition leaders.

On Tuesday, the leader of the opposition Party of Freedom and Justice (SSP), Dragan Djilas, and the leader of New Democratic Party of Serbia (Novi DSS), Milos Jovanovic, said that prior to any general elections, an interim government must be formed to prepare the ground for free and democratic elections, local media outlet N1 reported.

After Vucevic's resignation is confirmed by the parliament, a new government must be elected within 30 days. If the new government is not formed within this deadline, parliamentary elections are automatically called and political parties are given 45-60 days for election campaigning.

Serbia's coalition government led by SNS was inaugurated in May 2024 following snap elections held in December 2023. SNS has been in power in Serbia since 2012. Vucic, one of SNS founders who also led the party until Vucevic took over in 2023, has been president of Serbia since 2017."
"Serbia's Vucic Weighs New Government, Snap Elections Amid Disarray - Radio Free Europe / Radio Liberty",https://www.rferl.org/a/serbia-vucic-protest-novisad-belgrade-vucevic-election/33292715.html,Radio Free Europe / Radio Liberty,2025-01-29,"U.S. investigators looking into the collision of an American Airlines passenger jet and an Army helicopter, which killed 67 people, including at least four Russian-born figure skating coaches, have found the data recorders from the passenger jet.

The cockpit voice and flight data recorders -- so-called black boxes -- have been recovered from the Bombardier CRJ700 airplane involved in the midair collision near Ronald Reagan Washington National Airport and taken to labs for evaluation, National Transportation Safety Board (NTSB) spokesman Peter Knudson said.

The NTSB said later on January 31 that the black box had also been recovered from the wreckage of the helicopter. Both aircraft fell into the Potomac River after the collision. An official with the investigative team told a briefing there was a ""high-level of confidence"" that data would be recovered from the devices despite their time in the water.

NTSB Chairwoman Jennifer Homendy told a news conference that it would take time to complete the investigation.

""We have substantial amounts of information. We need to verify information. We need to take our time to ensure it's accurate,'"" Homendy.

A preliminary report is expected within 30 days from the date of the accident, the NTSB said in a statement on its website. A probable cause of the crash and any contributing factors will come in the final report, which is expected in 12 to 24 months, the statement said.

Former Russian World Champion figure skaters Vadim Naumov and his wife, Evgenia Shishkova, were among those killed when the passenger jet collided with a U.S. Army Sikorsky UH-60 Black Hawk helicopter carrying three soldiers on a training flight.

The collision occurred just before 9 p.m. local time on January 29 as the passenger jet approached the airport to land. Both aircraft fell into the Potomac River.

U.S. President Donald Trump told reporters that several Russian nationals were among the victims and said he had been in contact with Russian officials to offer condolences.

“Our hearts are shattered alongside yours,"" Trump told the families of the people who died after opening a news conference at the White House with a moment of silence for the dead.

The American Airlines flight was arriving from Wichita, Kansas, where the U.S. Figure Skating Championships had been held from January 20-26. The competition was followed by a development camp for promising junior skaters.

The Skating Club of Boston, where Naumov and Shishkova had been coaching since 2017, said in a statement that the two Russian coaches, who won the pairs gold medal at the 1994 World Figure Skating Championships, were among six members of the club who died in the crash.

""Our sport and our club have suffered a horrible loss with this tragedy,"" Skating Club of Boston Executive Director and CEO Doug Zeghibe said in a statement.

The pair, who also won the 1995-96 Champions Series final and competed in two Olympics, moved to the United States after they ended their skating careers, and became coaches.

Their 23-year-old son, Maxim Naumov, is a U.S. citizen who competes for the United States in international competitions. He placed fourth in the U.S. men's nationals, held last week in Wichita, and was said to have flown to their home in the Boston area two days before the ill-fated flight his parents took.

In addition to Naumov and Shishkova, a least two other Russian-born coaches were on the flight.

Inna Volyanskaya, a skating coach in the Washington area, was on board the plane, U.S. Representative Suhas Subramanyam (Democrat-Virginia) said on X, adding that it had been confirmed that none of the 67 people on the passenger jet survived.

Volyanskaya competed as a pairs skater for the Soviet Union in the 1980s. She coached young skaters at the Washington Figure Skating Club, according to the club's website.

Another Russian coach, Alexandr Kirsanov, was on the plane, according to his wife, Natalya Gudin.

""I lost everything. I lost my husband. I lost my students. I lost my friends,"" Gudin told ABC News.

Flight Tracker Map: American Airlines 5342 No media source currently available 0:00 0:00:16 0:00

Russia's Foreign Ministry on January 31 confirmed the deaths of Naumov, Shishkova, and Volyanskaya, while adding that a fourth person, thought to be Kirsanov, ""may have a Russian passport.""

""Our embassy is in contact with the U.S. Department of State on these issues,"" ministry spokeswoman Maria Zakharova told journalists in Moscow, adding that while the Russian Rmbassy in Washington has made inquiries, ""we have not received any detailed answers so far.""

There also were two Chinese nationals on board the flight, the Chinese Embassy in Washington said without providing further information on the victims.

“The Chinese Embassy extends deepest condolences to all the victims and sympathies to the bereaved families,” an embassy statement said.

About 40 bodies have been recovered from the icy waters of the Potomac River so far, inc"
Serbian farmers join striking university students’ 24-hour traffic blockade in Belgrade - CityNews Halifax,https://halifax.citynews.ca/2025/01/27/serbian-farmers-join-striking-university-students-24-hour-traffic-blockade-in-belgrade-2/,CityNews Halifax,2025-01-27,"BELGRADE, Serbia (AP) — Serbia’s striking university students on Monday launched a 24-hour blockade of a key traffic intersection in the capital, Belgrade, stepping up pressure on the populist authorities over a deadly canopy collapse in November that killed 15 people.

Serbian farmers on tractors and thousands of citizens joined the blockade that followed weeks of protests demanding accountability of the deadly accident in the northern city of Novi Sad that critics have blamed on rampant government corruption.

A campaign of street demonstrations has posed the biggest challenge in years to the populist government’s firm grip on power in Serbia.

Serbia’s President Aleksandar Vucic, at a joint press conference with Prime Minister Milos Vucevic and Parliament Speaker Ana Brnabic, later on Monday urged dialogue with the students, saying that “we need to lower the tensions and start talking to each other.”

Students in the past have refused to meet with Vucic, saying the president is not entitled by the constitution to hold talks with them.

“Any kind of a crisis poses a serious problem for our economy,” said Vucic. “Such a situation in society is not good for anyone.”

Vucic has faced accusations of curbing democratic freedoms despite formally seeking European Union membership for Serbia. He has accused the students of working for unspecified foreign powers to oust the government.

Several incidents have marked the street demonstrations in the past weeks, including drivers ramming into the crowds on two occasions, when two young women were injured.

Traffic police on Monday secured the student blockade to help avoid any similar incidents. Protesting students set up tents at the protest site, which is a key artery for the city commuters and toward the main north-south motorway.

Some students played volleyball, others sat down on blankets on the pavement or walked around on a warm day. The students also held a daily 15-minute commemoration silence at 11.52, the exact same time when the canopy at a train station in Novi Sad crashed down on Nov. 1.

Many in Serbia believe the huge concrete canopy fell down because of sloppy reconstruction work that resulted from corruption.

Serbia’s prosecutors have filed charges against 13 people, including a government minister and several state officials. But the former construction minister Goran Vesic has been released from detention, fueling doubts over the investigation’s independence.

The main railway station in Novi Sad was renovated twice in recent years as part of a wider infrastructure deal with Chinese state companies.

The Associated Press















"
Serbian farmers join striking university students’ 24-hour traffic blockade in Belgrade - The Indian Express,https://indianexpress.com/article/news-today/serbia-farmers-join-university-students-traffic-blockade-belgrade-9802580/,The Indian Express,2025-01-27,"Serbia’s striking university students on Monday launched a 24-hour blockade of a key traffic intersection in the capital Belgrade, stepping up pressure on the populist authorities over a deadly canopy collapse in November that killed 15 people.

Serbian farmers on tractors and thousands of citizens joined the blockade that followed weeks of protests demanding accountability of the deadly accident in the northern city of Novi Sad that critics have blamed on rampant government corruption.

A campaign of street demonstrations has posed the biggest challenge in years to the populist government’s firm grip on power in Serbia. Serbia’s President Aleksandar Vucic, Prime Minister Milos Vucevic and Parliament Spaker Ana Brnabic are set later on Monday to announce “important decisions” about the situation, the state RTS television said.

Story continues below this ad

It was not immediately clear what the decisions could be. Vucic has faced accusations of curbing democratic freedoms despite formally seeking European Union membership for Serbia. He has accused the students of working for unspecified foreign powers to oust the government. Several incidents have marked the street demonstrations in the past weeks, including drivers ramming into the crowds on two occasions, when two young women were injured.

In pictures: Schools, theatres shut in Serbia amid anti-government protests

Traffic police on Monday secured the student blockade to help avoid any similar incidents. Protesting students set up tents at the protest site, which is a key artery for the city commuters and toward the main north-south motorway.

Some students played volleyball, others sat down on blankets on the pavement or walked around on a warm day. The students also held a daily 15-minute commemoration silence at 11.52, the exact same time when the canopy at a train station in Novi Sad crashed down on November 1.

Story continues below this ad

Also Read: | Greek protesters demand justice over deadly 2023 train crash

Many in Serbia believe the huge concrete canopy fell down because of sloppy reconstruction work that resulted from corruption. Serbia’s prosecutors have filed charges against 13 people, including a government minister and several state officials. But the former construction minister Goran Vesic has been released from detention, fueling doubts over the investigation’s independence. The main railway station in Novi Sad was renovated twice in recent years as part of a wider infrastructure deal with Chinese state companies."
Serbian government coalition holds an extraordinary meeting after the resignation of the Prime Minister - ProtoThema,https://en.protothema.gr/2025/01/28/serbian-government-coalition-holds-an-extraordinary-meeting-after-the-resignation-of-the-prime-minister/,ProtoThema,2025-01-28,"Newsroom January 28 07:58

The government of Serbia will hold an extraordinary meeting tonight, in the presence of President of the Republic, Aleksandar Vucic. The meeting is expected to determine the next moves of the ruling coalition.

Alexandar Vucic will hold a press conference after the meeting.

Following the resignation of Prime Minister, Milos Vucevic, this morning, the entire government is considered caretaker. According to the Constitution, the caretaker government can carry out its duties until the prime minister’s resignation is ratified by parliament. Once this happens, the procedures for the election of a new government are set in motion. If the parliament fails to form a government within 30 days, the President of the Republic is obliged to dissolve it and call new parliamentary elections.

Milos Vucevic was forced to resign under pressure from student protests that began two and a half months ago demanding accountability for the deaths of 15 people from the collapse of a railway station cornice, on 1 November 2024.

Vucevic described his resignation as an “act of responsibility”, expressing hope that “normalcy in society and normality in the functioning of political institutions will return”. He said that the reason for his resignation were two incidents that took place on Tuesday morning in Novi Sad, where activists of his party (Serbian Progressive Party – SNS) beat up students who were putting up posters in the city. One female student was injured and is being treated in hospital. The police said they have arrested the perpetrators of the attack.

This afternoon, thousands of students and citizens demonstrated outside the SNS offices in Novi Sad, while a demonstration in support of the injured student also took place in the southern Serbian town of Nis."
"Serbian Leader, Trying to Quell Protests, Jettisons a Key Ally - The New York Times",https://www.nytimes.com/2025/01/28/world/europe/serbia-vucic-prime-minister-resigns.html,The New York Times,2025-01-28,"Battered by weeks of student-led street demonstrations, Serbia’s strongman leader Aleksandar Vucic on Tuesday sacrificed his prime minister in an effort to calm protests that had engulfed towns and cities, posing a major challenge to his decade-long grip on power.

Prime Minister Milos Vucevic, a close ally of President Vucic and nominal leader of their Serbian Progressive Party, said he was stepping down so as “not to further raise tensions in society” — just hours after Mr. Vucic demanded “an urgent and comprehensive reshuffle of the government.”

A master at maneuvering within Serbia’s deeply polarized politics, and between Russia and the West, Mr. Vucic has a long record of throwing allies overboard, at least for a time, and catching fractious opposition parties off balance. Opponents have struggled to challenge him in elections but have jumped on protest movements led by students and others outside party politics.

It is unclear whether the departure of the prime minister will calm, or perhaps even escalate, the nationwide protests, fueled by public anger over the deaths of 15 people in a November structural failure at a newly renovated railway station in the northern city of Novi Sad."
Serbian PM announces resignation - Xinhua,https://english.news.cn/europe/20250128/2ef332c3928b4755b0dac17b53ba0a33/c.html,Xinhua,2025-01-28,"Serbian Prime Minister Milos Vucevic arrives for a press conference in Belgrade, Serbia on Jan. 28, 2025. Vucevic announced resignation on Tuesday during an extraordinary press conference at the government building in Belgrade, citing ""elevated tensions"" caused by a collapse at Novi Sad railway station in November last year, which claimed 15 lives. (Photo by Predrag Milosavljevic/Xinhua)

BELGRADE, Jan. 28 (Xinhua) -- Serbian Prime Minister Milos Vucevic announced resignation on Tuesday during an extraordinary press conference at the government building in Belgrade, citing ""elevated tensions"" caused by a collapse at Novi Sad railway station in November last year, which claimed 15 lives.

Vucevic said that he will perform his duties until a new prime minister is elected, adding that the entire government is currently operating in a ""caretaker mandate.""

Under Serbian law, once the National Assembly acknowledges the prime minister's resignation, the president must initiate the process of forming a new government. If no government is elected within 30 days, the National Assembly will be dissolved, and elections will be called.

Reflecting on the tragedy in Novi Sad, Vucevic said it has overshadowed the government's work.

""The collapse of the awning at the Novi Sad railway station marked a turning point. From that moment, Serbia seemed to remain stuck,"" he said. ■

Serbian Prime Minister Milos Vucevic addresses a press conference in Belgrade, Serbia on Jan. 28, 2025. Vucevic announced resignation on Tuesday during an extraordinary press conference at the government building in Belgrade, citing ""elevated tensions"" caused by a collapse at Novi Sad railway station in November last year, which claimed 15 lives. (Photo by Predrag Milosavljevic/Xinhua)

Serbian Prime Minister Milos Vucevic addresses a press conference in Belgrade, Serbia on Jan. 28, 2025. Vucevic announced resignation on Tuesday during an extraordinary press conference at the government building in Belgrade, citing ""elevated tensions"" caused by a collapse at Novi Sad railway station in November last year, which claimed 15 lives. (Photo by Predrag Milosavljevic/Xinhua)

Serbian Prime Minister Milos Vucevic addresses a press conference in Belgrade, Serbia on Jan. 28, 2025. Vucevic announced resignation on Tuesday during an extraordinary press conference at the government building in Belgrade, citing ""elevated tensions"" caused by a collapse at Novi Sad railway station in November last year, which claimed 15 lives. (Photo by Predrag Milosavljevic/Xinhua)

Serbian Prime Minister Milos Vucevic addresses a press conference in Belgrade, Serbia on Jan. 28, 2025. Vucevic announced resignation on Tuesday during an extraordinary press conference at the government building in Belgrade, citing ""elevated tensions"" caused by a collapse at Novi Sad railway station in November last year, which claimed 15 lives. (Photo by Predrag Milosavljevic/Xinhua)"
Serbian PM resigns after student protests over train station tragedy - Agencia EFE,https://efe.com/en/latest-news/2025-01-28/serbian-pm-resigns/,Agencia EFE,2025-01-28,"Belgrade, Jan 28 (EFE).– Serbian Prime Minister Milos Vucevic stepped down on Tuesday amid escalating student protests against the government, sparked by a fatal accident at the Novi Sad train station in November that claimed 15 lives.

“In order to avoid further escalating tensions in society, I have made this decision. I am proud of everything we have achieved, of the ministers, and of the cabinet. I also thank the president for our collaborative work,” Vucevic said in a public address.

He also revealed that the mayor of Novi Sad, Milan Djuric, would also step down.

“With this, we have met all the demands of the most radical protesters,” Vucevic said, while accusing external forces of orchestrating the demonstrations.

“Serbia has been under pressure since the accident, and we have witnessed the political exploitation of this tragedy. All of this was maliciously planned from abroad to destabilize Serbia as a state,” he said.

Serbian Prime Minister Milos Vucevic speaks during a press conference in Belgrade, Serbia, 28 January 2025. EFE-EPA/ANDREJ CUKIC

The protests began after a ceiling collapsed at the Novi Sad train station, which had been renovated by a Chinese company. The incident led to the resignation of two government ministers and criminal charges against 13 people allegedly responsible for the disaster.

The student-led movement, targeting Vucevic’s government and populist President Aleksandar Vucic, has been demanding political accountability for the accident since November.

The protesters have garnered support from high school students, teachers, and general massses, who accuse the government of endemic corruption, which they believe contributed to the flawed renovation of the station in Serbia’s second-largest city.

Protesters hold up mobile phones with flash lights during the blockade of the ‘Autokomanda’ intersection in Belgrade, Serbia, 27 January 2025. EFE-EPA/ANDREJ CUKIC

In a dramatic escalation, thousands of protesters blocked a major highway intersection near Belgrade for 24 hours, which Vucic described as “illegal.”

Students have also reported being assaulted by alleged supporters of Vucic and his ruling Serbian Progressive Party (SNS), to which both Vucevic and Djuric belong.

Vucic, widely regarded as Serbia’s most powerful figure, had called for an urgent government reshuffle on Monday, signaling the growing political crisis. EFE

Protesters hold up mobile phones with flash lights during the blockade of the ‘Autokomanda’ intersection in Belgrade, Serbia, 27 January 2025. EFE-EPA/ANDREJ CUKIC

bd-jk-sk"
Serbian PM Resigns in Government Reshuffle To End Blockades - The European Conservative,https://europeanconservative.com/articles/news/serbia-plans-to-end-blockades-with-massive-government-reshuffle/,The European Conservative,2025-01-28,"Serbian leader Aleksandar Vučić addressed the nation to announce an “urgent and massive” government reshuffle that would replace over half of his cabinet. In effect, on the night of Monday January 27th, he agreed to all of the protesters’ demands in an attempt to calm the tension sweeping in the country.

“My demand is for an urgent and massive reshuffle of the government,” President Vučić told reporters in Belgrade after protesters blockaded the capital’s largest intersection for almost a day. He explained that over half of his cabinet members were to be replaced, which would mean the dismissal of over a dozen of the country’s highest-level officials who are unwilling to work and fight in these “difficult times.”

On Tuesday, Prime Minister Miloš Vučević announced his resignation “in order to reduce tensions,” he said, adding that with this move the government has met “all demands of the most radical protesters.”

Additionally, Vučić agreed to all of the demands set by the protesters. These include the full disclosure of documents related to the deadly November accident that sparked the current unrest, the impartial investigation and prosecution of all those responsible, the release of all detained protesters, and increasing public funding for higher education by 20%.

The president hopes that these concessions will prompt an honest discussion between the government and the protest leaders to ensure the functioning and stability of the country:

Because of the state of our society, because of our Serbia, it is important that we begin talking.

At the same time, Vučić denounced the opposition parties’ demands that he resign and replace the entire cabinet with a “transitional” government made up of “non-partisan” experts and activists, saying that power cannot be transferred without proper elections.

Earlier this month, Vučić offered to hold a referendum on his governance, pledging to quit and allow early elections—if the majority of the voters wanted it.

That’s unlikely to happen, however, as his right-wing sovereigntist Serbian Progressive Party (SNS) is still the most popular platform, polling at around 48%, far ahead of all the opposition outfits. Images from Belgrade may suggest that most Serbs have had enough of Vučić, but the truth is that the opposition is unlikely to defeat him in an election, hence the current situation.

If the unrest doesn’t subside after all these concessions, Vučić might treat it as proof that the initial student protests were co-opted by foreign-funded NGOs and activists who seek to overthrow the government in a Maidan-style color revolution, as the president suggested earlier, citing reports of foreign interference from the intelligence services.

The latest 24-hour blockade of Belgrade’s most important traffic intersection began at 10 am on Monday. Tens of thousands have joined the protesting students to demand political accountability for the deadly accident last year that started the current unrest.

The university students began striking and protesting the government after the concrete canopy of the recently renovated Novi Sad railway station collapsed in November, killing 15 and severely injuring two more below. Government critics immediately attributed the tragedy to corruption in public institutions.

Prosecutors filed charges against 13 people, including former construction and transport minister Goran Vesić and several other state officials. The charges against Vesić were dropped just a week after his arrest, which caused widespread outrage and the escalation of the student protests into a country-wide anti-government movement. Vesić and twelve others were then indicted and detained again in late December, but it wasn’t enough to contain anti-government sentiments.

President Vučić instructed all relevant parties on Friday, January 25th, to release “absolutely everything” related to the accident, saying the documents prove that the government has nothing to hide and investigation is carried out impartially. The third and last batch of the documents was released to the public on Monday.

On Sunday, Vučić attributed the relentless campaign to foreign actors fueling the color revolution-style unrest in the country because of the government’s refusal to impose sanctions on Russia and its friendly relationship with China.

Last week, Serbian authorities detained 13 foreign nationals from nine countries working for international NGOs. They were ordered to leave Serbia on the suspicion of foreign interference, and barred from entering the country for one year."
Serbian president hints at snap election after prime minister quits amid protests - Reuters,https://www.reuters.com/world/europe/serbias-pm-resign-popular-protests-persist-tanjug-news-agency-2025-01-28/,Reuters,2025-01-29,"BELGRADE, Jan 28 (Reuters) - Serbian President Aleksandar Vucic floated the possibility of a snap election in April after his prime minister resigned on Tuesday amid growing anti-government protests.
Prime Minister Milos Vucevic became the highest-ranking official to step down in the wake of a roof collapse at a railway station in the city of Novi Sad in November which killed 15 people and sparked months of demonstrations.
His resignation has destabilised Vucic's government and prompted the opposition to call for the formation of an interim government.
Advertisement · Scroll to continue

Report this ad
In a televised address on Tuesday evening, Vucic said that his party would take 10 days to decide whether to form a majority government or hold a snap parliamentary election.
""The new election could be held in April,"" Vucic said. ""An interim government is out of question.""
The statement marks a stark turnaround for Vucic, whose party easily won a snap election in 2023 but who has come under increasing pressure more recently.
What began as small gatherings in Novi Sad have ballooned and spread to the capital Belgrade in recent weeks. Students, teachers and other workers have turned out in their thousands to blame the station disaster on corruption within Vucic's government.
The minister for construction, transportation and infrastructure, and the trade minister have already stepped down because of the incident, but that failed to quell the protests.
""I opted for this step in order to defuse tensions,"" Vucevic told a news conference on Tuesday, announcing his resignation. He said the mayor of Novi Sad would also resign.
""With this we have met all demands of the most radical protesters.""

Item 1 of 6 Farmers on tractors support Serbian students protesting in front of the ruling Serbian Progressive Party (SNS) headquarters following the overnight beating of their colleagues by what they say were SNS activists, in Novi Sad, Serbia, January 28, 2025. REUTERS/Mitar Mitrovic
[1/6]Farmers on tractors support Serbian students protesting in front of the ruling Serbian Progressive Party (SNS) headquarters following the overnight beating of their colleagues by what they say were SNS activists, in Novi Sad, Serbia, January 28, 2025. REUTERS/Mitar Mitrovic Purchase Licensing Rights, opens new tab


Students who have been leading the protests were not mollified.
""Those who have been fuelling tensions for the past 13 years are now trying to defuse tensions,"" Lazar Stojakovic of the Faculty for Organisational Science at Belgrade University posted on X.
""It is not going to work, you were beating us, running us over (with cars), you beat up our colleagues in Novi Sad, See you in the street again.""
STRATEGIC PLAYER
Vucic is seen as a strategic player on the international stage in view of Serbia's historic ties with Russia and the West. Serbia is a candidate to join the European Union, although it must normalise relations with its neighbour and former province Kosovo.
Opposition parties and rights watchdogs accuse him and his SNS party of bribing voters, stifling media freedom, violence against opponents, corruption and ties with organised crime. Vucic and his allies deny these allegations.
The opposition Kreni-Promeni party has called for an interim government made up of experts approved by the students. It has urged other opposition parties not to boycott elections if they are held.
The protests, which included students putting up a blockade at a main junction in Belgrade this week, have been largely peaceful.
But three protesters in Novi Sad were attacked on Monday and blamed members of Vucic's Serbian Progressive Party (SNS). A young woman sustained head injuries and was hospitalised.
The police detained four people over the incident, the prosecutor's office in Novi Sad said in a statement.
Thousands of students gathered in Novi Sad on Tuesday afternoon to protest against the beating of their colleagues.
"
